category_class	txgnn	medical_specialization	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_QALY_lost
MONDO:0016455	neurodegenerative_disease|inflammatory_disease|autoimmune_diseases	dermatology | genetics_and_genomics | pediatric	skin_disorder | eye_disorder | other	True	False	False	false	medium
MONDO:0023164	cardiovascular disorder | inflammatory disease	cardiology|pediatric|cardiothoracic	heart_disorder|viral_disorder	True	False	False	true	medium
MONDO:0016126	autoimmune_diseases|inflammatory_disease	rheumatology | pediatrics | allergy_and_immunology	immune_disorder | muscle_disorder	True	False	False	true	medium
MONDO:0023161	cardiovascular disorder | inflammatory disease | autoimmune diseases	cardiology | pulmonology | hepatology | pediatrics	heart_disorder|vascular_disorder|immune_disorder	True	False	False	true	high
MONDO:0002646	inflammatory_disease|autoimmune_diseases	otolaryngology|pediatric	throat_disorder|nose_disorder	True	False	False	false	low
MONDO:0001507	neurodegenerative_disease|inflammatory_disease	neurology | otolaryngology	brain_disorder|ear_disorder	True	False	False	true	high
MONDO:0003846	inflammatory_disease | autoimmune_diseases	gastroenterology | pulmonology	upper_gastrointestinal_disorder | lower_gastrointestinal_disorder	True	False	False	true	high
MONDO:0005200	cardiovascular_disorder | inflammatory_disease	cardiology | cardiothoracic	heart_disorder|muscle_disorder|vascular_disorder	True	False	False	true	high
MONDO:0003991	cancer | endometrial_adenocarcinoma	obstetrics_and_gynecology|oncology	reproductive_system_disorder | lower_gastrointestinal_disorder	False	True	False	false	high
MONDO:0043297	inflammatory_disease | infectious_disease | autoimmune_diseases	pediatric | gastroenterology | other	lower_gastrointestinal_disorder | liver_disorder	True	False	False	true	high
MONDO:0006618	autoimmune_diseases | allergy	dermatology | allergy_and_immunology	skin_disorder | immune_disorder	False	False	False	true	medium
MONDO:0034556	autoimmune_diseases|allergy|inflammatory_disease	allergy_and_immunology | dermatology | hematology | renal medicine	immune_disorder | vascular_disorder	False	False	False	false	medium
MONDO:0008655	neurodegenerative_disease | vestibulocochlear dysfunction implies damage to a specific nerve so is likely related to the nervous system but this category is too broad so: neurodegenerative_disease | other	neurology | otolaryngology	ear_disorder|brain_disorder	False	False	False	false	high
MONDO:0004727	cancer | inflammatory_disease | other	oncology|otolaryngology	lower_gastrointestinal_disorder | throat_disorder	False	True	False	false	very high
MONDO:0006008	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	neurology | otolaryngology	ear_disorder | brain_disorder	False	False	False	true	medium
MONDO:0003929	neurodegenerative_disease | other	neurology | otolaryngology | genetics_and_genomics	ear_disorder|eye_disorder	False	False	False	false	low
MONDO:0100312	neurodegenerative_disease|autoimmune_diseases|inflammatory_disease	genetics_and_genomics | neurology	ear_disorder | brain_disorder	False	False	False	false	high
MONDO:0010755	neurodegenerative_disease|inflammatory_disease	genetics_and_genomics | pediatric | urology	kidney_disorder|urinary_tract_disorder	False	False	False	false	high
MONDO:0014422	inflammatory_disease | urinary_problem | urological_disorder	| urology | pediatric | renal medicine	kidney_disorder|urinary_tract_disorder	False	False	False	true	medium
MONDO:0014161	| urinary_system_disorder | inflammatory_disease | kidney_problem | genital_problem | pediatric_condition | congenital_abnormality	renal medicine | urology	kidney_disorder | urinary_tract_disorder	False	False	False	true	high
MONDO:0013684	urogenital_disorder | inflammatory_disease | autoimmune_diseases	pediatric | urology	kidney_disorder|urinary_tract_disorder	False	False	False	false	medium
MONDO:0013683	urological_disease | inflammatory_disease | autoimmune_diseases	pediatric | urology | renal medicine	kidney_disorder|urinary_tract_disorder	False	False	False	true	medium
MONDO:0013682	inflammatory_disease | urinary_disorder	pediatric | urology | renal medicine	kidney_disorder | urinary_tract_disorder	False	False	False	true	high
MONDO:0013356	urinary_problem | inflammatory_disease | autoimmune_diseases	pediatric | urology | renal medicine	kidney_disorder|urinary_tract_disorder	False	False	False	true	high
MONDO:0012573	kidney_problem | urinary_disorder | inflammatory_disease | urological_condition	pediatric | urology	kidney_disorder|urinary_tract_disorder	False	False	False	true	medium
MONDO:0008653	inflammatory_disease | urogenital_disorder | congenital_condition	pediatric | urology	kidney_disorder | urinary_tract_disorder	False	False	False	true	medium
MONDO:0008723	metabolic_disorder|neurodegenerative_disease|adrenal_gland_disease	genetics_and_genomics | pediatrics | cardiology | metabolism	liver_disorder | muscle_disorder	False	False	False	true	high
MONDO:0013138	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	neurology | otolaryngology	ear_disorder|brain_disorder	False	False	False	true	medium
MONDO:8000019	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases | inflammatory_disease	neurology | otolaryngology	ear_disorder | brain_disorder	False	False	False	true	medium
MONDO:0001613	neurodegenerative_disease|inflammatory_disease|cardiovascular_disorder	neurology|cardiothoracic	brain_disorder | spinal_disorder	False	False	False	false	high
MONDO:0030987	neurodegenerative_disease | cardiovascular_disorder | inflammatory_disease	genetics_and_genomics | pediatric | orthopaedic	spinal_disorder | bone_disorder | heart_disorder | kidney_disorder	False	False	False	false	high
MONDO:0030077	cardiovascular_disorder | metabolic_disorder | neurodegenerative_disease | limb_defect	genetics_and_genomics | pediatric	spinal_disorder | vertebral	False	False	False	false	high
MONDO:0060555	cardiovascular_disorder | metabolic_disorder | limb_defect	genetics_and_genomics | pediatric | neurology | orthopaedic	kidney_disorder | spinal_disorder | vascular_disorder | limb_defect	False	False	False	false	high
MONDO:0060554	metabolic disorder | developmental disorder | cardiovascular disorder	genetics_and_genomics | pediatric | orthopaedic | renal medicine | cardiology	kidney_disorder|spinal_disorder|muscle_disorder|joint_disorder|blood_bone_marrow_disorder|vascular_disorder	False	False	False	false	high
MONDO:0008651	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	neurology | orthopaedic | genetics_and_genomics	spinal_disorder | bone_disorder	False	False	False	false	medium
MONDO:0030871	neurodegenerative_disease|inflammatory_disease|autoimmune_diseases	neurology | genetics_and_genomics | pediatric	spinal_disorder | bone_disorder	False	False	False	false	low
MONDO:0001258	cardiovascular_disorder | neurological_disorder	neurology | cardiology | vascular/cardiothoracic	spinal_disorder | vascular_disorder	False	False	False	false	medium
MONDO:0001631	cardiovascular_disorder | inflammatory_disease | autoimmune_diseases	cardiology | neurology | vascular disease is not present in the list so none	spinal_disorder | vascular_disorder	False	False	False	false	high
MONDO:1040011	cardiovascular_disorder | inflammatory_disease	neurology|cardiothoracic|cardiology	spinal_disorder | vascular_disorder	False	False	False	false	high
MONDO:0032607	autoimmune_diseases | endocrine_disorder | immune dysfunction disorders	genetics_and_genomics | endocrinology | pediatrics | immunology	spinal_disorder|immune_disorder|endocrine_disorder	False	False	False	false	high
MONDO:0971058	autoimmune_diseases|skin_disease is not in the list but a related category that fits would be skin_disease which is equivalent to inflammatory_disease	dermatology|pediatric	skin_disorder | liver_disorder	True	False	False	true	medium
MONDO:0002535	cancer | skin_disease	dermatology|oncology	skin_disorder|lower_gastrointestinal_disorder	False	False	False	true	low
MONDO:0019319	neurofibromatosis | cancer | adrenal_gland_disease	dermatology|oncology	skin_disorder|lower_gastrointestinal_disorder	False	False	False	true	low
MONDO:0018734	cancer | inflammatory_disease | other	dermatology | hematology	skin_disorder|vascular_disorder	False	False	False	false	medium
MONDO:0021538	cancer | oral_cavity_disease | cancer_of_oral_cavity	oncology | otolaryngology	teeth_disorder|throat_disorder	False	True	False	false	high
MONDO:0003640	inflammatory_disease | skin_disease | cancer	dermatology |	skin_disorder | liver_disorder	False	False	False	false	low
MONDO:0019085	autoimmune_diseases|inflammatory_disease|allergy	allergy_and_immunology | ophthalmology	eye_disorder|throat_disorder	False	False	False	true	medium
MONDO:0002313	autoimmune_diseases | inflammatory_disease	allergy_and_immunology | ophthalmology	eye_disorder|nose_disorder	False	False	False	true	low
MONDO:0000684	neurodegenerative_disease|mental_health_disorder	neurology|psychiatry	brain_disorder | ear_disorder	False	False	False	false	medium
MONDO:0008649	cardiovascular_disorder|systemic	hematology|cardiothoracic|cardiology|pulmonology|renal medicine	kidney_disorder | vascular_disorder	False	False	False	true	medium
MONDO:0009063	metabolic_disorder | kidney_disease	pediatric | renal medicine | urology	kidney_disorder | urinary_tract_disorder	False	False	False	false	high
MONDO:0011206	cardiovascular_disorder|renal_disease|anomaly_of_body_structure	cardiology|pediatric|renal medicine	heart_disorder | kidney_disorder | bone_disorder	False	False	False	false	high
MONDO:0859184	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases | inflammatory_disease | arthrogryposis is often associated with congenital muscular dystrophy which is a form of neurodegenerative_disease, however the given disease description includes ventriculomegaly which may be more specifically related to metabolic disorders such as non-ketotic hyperglycinemia or other metabolic disorders.	neurology | pediatric | orthopaedic	joint_disorder | muscle_disorder | brain_disorder | spinal_disorder	False	False	False	false	high
MONDO:0008648	cardiovascular_disorder | familial |	cardiology | genetics_and_genomics | cardiology	heart_disorder | vascular_disorder	False	False	False	true	high
MONDO:0800374	cardiovascular disorder | autoimmune diseases	cardiology | cardiothoracic | genetics_and_genomics	heart_disorder | vascular_disorder	False	False	False	true	high
MONDO:0005477	cardiovascular_disorder | autoimmune_diseases	cardiology|cardiothoracic	heart_disorder|vascular_disorder	False	False	False	true	high
MONDO:0013749	cardiovascular_disorder | cardiovascular_disorder	cardiology | pediatric | cardiothoracic	heart_disorder | vascular_disorder	False	False	False	true	high
MONDO:0013748	cardiovascular_disorder | congenital_heart_defect	cardiology | pediatric | cardiothoracic	heart_disorder | vascular_disorder	False	False	False	true	medium
MONDO:0013746	cardiovascular_disorder | congenital_heart_defect	cardiology | pediatric	heart_disorder|vascular_disorder	False	False	False	true	medium
MONDO:0011376	cardiovascular disorder | familial | genetic disorders	cardiology | genetics_and_genomics | hematology	heart_disorder | vascular_disorder	False	False	False	true	high
MONDO:0013063	cardiovascular_disorder | paroxysmal_familial	cardiology | genetics_and_genomics | pediatric	heart_disorder | vascular_disorder	False	False	False	true	high
MONDO:0008645	cardiovascular_disorder|neurodegenerative_disease	cardiology | genetics_and_genomics | pediatric	heart_disorder|lower_gastrointestinal_disorder|muscle_disorder|ear_disorder|bone_disorder	False	False	False	false	high
MONDO:0020745	cardiovascular_disorder|metabolic_disorder	cardiology | genetics_and_genomics | pediatric	heart_disorder | muscle_disorder | vascular_disorder	False	False	False	false	high
MONDO:0001255	autoimmune_diseases|inflammatory_disease	pulmonology | cardiology | cardiothoracic	lung_disorder|immune_disorder|lower_gastrointestinal_disorder	False	False	False	true	medium
MONDO:0005399	cardiovascular_disorder | inflammatory_disease	hematology|cardiology|thoracic	vascular_disorder	False	False	False	true	high
MONDO:0018165	cardiovascular_disorder | inflammatory_disease	cardiothoracic|vascular medicine|hematology	spinal_disorder|vascular_disorder	False	False	False	true	medium
MONDO:0003083	cancer | vascular_disorder	dermatology | hematology	skin_disorder | vascular_disorder	False	False	False	true	low
MONDO:0600005	autoimmune_diseases|allergy	allergy_and_immunology | other	immune_disorder | nose_disorder	False	False	False	true	medium
MONDO:0008644	cardiovascular_disorder | metabolic_disorder | autoimmune_diseases | inflammatory_disease	pediatric | genetics_and_genomics | cardiology	heart_disorder | vascular_disorder | joint_disorder | throat_disorder	False	False	False	false	high
