ID	LABEL	SUBSET	CONTRIBUTOR	COMMENT
MONDO:0011206	ventriculomegaly with defects of the radius and kidney	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008643	veins, pattern of, on anterior thorax	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012352	vasculitis, lymphocytic, cutaneous small vessel	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010177	vascular hyalinosis	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008639	vascular helix of umbilical cord	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010919	varicella, severe recurrent	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010175	van Bogaert-Hozay syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008635	uterine anomalies	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008629	urolithiasis, uric acid, autosomal dominant	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0800408	urogenital adysplasia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008626	ureter, bifid or double	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010751	unique green phenomenon	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011453	ulnar ray dysgenesis with postaxial polydactyly and renal cystic dysplasia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010166	ulnar agenesis and endocardial fibroelastosis	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010770	ubiquitin-activating enzyme, Y-linked	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011282	tumor suppressor gene on chromosome 11	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010536	tubulin, beta	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011005	trisomy 18-like syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008605	triphalangeal thumb, Nonopposable	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008604	triphalangeal thumb with double phalanges	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008600	trigger thumb	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012386	trichoscyphodysplasia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012328	trichilemmal cyst	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008589	tremor of intention, ataxia, and lipofuscinosis	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008584	torus palatinus and torus mandibularis	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010147	tongue, pigmented fungiform papillae of	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008579	toes, relative length of first and second	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008578	toe, rotated fifth	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008577	toe, misshapen	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008576	toe, fifth, number of phalanges 1N	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010141	tiglic acidemia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008573	tibial torsion, bilateral medial	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010126	thymic aplasia with fetal death	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010124	thumb, distal hyperextensibility of	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008561	thumb deformity	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0018046	thrombocytopenia-Robin sequence syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0044316	thrombocytopenia, anemia, and myelofibrosis	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010744	thrombocytopenia with elevated serum IgA and renal disease	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008549	thoracic dysostosis, isolated	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007504	thickened earlobes-conductive deafness syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010112	thalamic degeneration, symmetric infantile	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011574	tetralogy of fallot syndrome, autosomal recessive	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008543	tetralogy of fallot and glaucoma	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010109	tetraamelia with ectodermal dysplasia and lacrimal duct abnormalities	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010106	testes, rudimentary	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008536	temperature-sensitive lethal mutation	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008533	teeth, supernumerary	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008530	teeth, odd shapes of	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010103	teeth, fused	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008532	teeth present at birth	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008528	tear protein, anodal	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008527	tarsal coalition	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010096	tardive dyskinesia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008526	talonavicular coalition	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008524	syringomas, multiple	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008522	synovial chondromatosis, familial, with dwarfism	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0017981	syngnathia-cleft palate syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010093	syndesmodysplasic dwarfism	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012242	syncope, familial vasovagal	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011746	symphalangism, distal, with microdontia, dental pulp stones, and narrowed zygomatic arch	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008507	surface polypeptides, anonymous	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008505	surface antigen, glycoprotein 75	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008614	suppressor of tumorigenicity 3	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0013374	supernumerary der(22)t(8;22) syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011135	superior transverse scapular ligament, calcification of, familial	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010084	sucrosuria, hiatus hernia and intellectual disability	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010871	succinic acidemia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008500	striae distensae, familial	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011825	streptococcus, group A, severity of infection by	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008496	storm syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008489	sternum, premature obliteration of sutures of	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0008481	spondylosis, cervical	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
